"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Fish","27011800",2021-08-11,"TRPD",1553.1,768.39,"mpn","Y","ecoli_1dayGM"
"Baker - Camp","27017600",2021-08-11,"TRPD",235.9,351.62,"mpn","Y","ecoli_30dayGM"
"Bryant","27006700",2021-08-16,"TRPD",185,210.69,"mpn","Y","ecoli_30dayGM"
"French","27010400",2021-08-16,"TRPD",1119.9,147.25,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2021-08-16,"TRPD",55.6,664.09,"mpn","Y","ecoli_30dayGM"
"Baker - Camp","27017600",2021-08-16,"TRPD",579.4,544.62,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2021-08-16,"TRPD",2,5.97,"mpn","N",""
"Medicine East","27010400",2021-08-16,"TRPD",16,18.36,"mpn","N",""
"Medicine West","27010400",2021-08-16,"TRPD",1,7.04,"mpn","N",""
"Parkers","27010700",2021-08-16,"TRPD",26.2,51.95,"mpn","N",""
"Baker - Main","27017600",2021-08-16,"TRPD",98.8,15.04,"mpn","N",""
"Rebecca","27019200",2021-08-16,"TRPD",18.7,28.44,"mpn","N",""
"Cleary","70002200",2021-08-16,"TRPD",32.7,6.38,"mpn","N",""
"Cleary","70002200",2021-08-17,"TRPD",17.3,11.28,"mpn","N",""
"Cedar","70009100",2021-08-17,"TRPD",4.1,1.33,"mpn","N",""
"Bryant","27006700",2021-08-18,"TRPD",42.8,271.25,"mpn","Y","ecoli_30dayGM"
"French","27010400",2021-08-18,"TRPD",110.6,195.96,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2021-08-18,"TRPD",90.7,358.21,"mpn","Y","ecoli_30dayGM"
"Baker - Camp","27017600",2021-08-18,"TRPD",1553.1,544.62,"mpn","Y","ecoli_1dayGM"
"Bryant","27006700",2021-08-23,"TRPD",2419.2,320.76,"mpn","Y","ecoli_1dayGM"
"Medicine East","27010400",2021-08-23,"TRPD",1986.3,48.28,"mpn","Y","ecoli_1dayGM"
"French","27010400",2021-08-23,"TRPD",165.8,281.3,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2021-08-23,"TRPD",1732.9,379.43,"mpn","Y","ecoli_1dayGM"
"Baker - Camp","27017600",2021-08-23,"TRPD",2419.2,1044.36,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2021-08-23,"TRPD",2,4.07,"mpn","N",""
"Medicine West","27010400",2021-08-23,"TRPD",1,2.88,"mpn","N",""
"Parkers","27010700",2021-08-23,"TRPD",20.1,68.07,"mpn","N",""
"Baker - Main","27017600",2021-08-23,"TRPD",31.3,17.19,"mpn","N",""
"Rebecca","27019200",2021-08-23,"TRPD",224.7,46,"mpn","N",""
"Cleary","70002200",2021-08-23,"TRPD",41.9,18.99,"mpn","N",""
"Cedar","70009100",2021-08-23,"TRPD",7.4,1.98,"mpn","N",""
"Bryant","27006700",2021-08-30,"TRPD",488.4,286.02,"mpn","Y","ecoli_30dayGM"
"French","27010400",2021-08-30,"TRPD",344.8,361.04,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2021-08-30,"TRPD",1732.9,472.37,"mpn","Y","ecoli_1dayGM"
"Baker - Camp","27017600",2021-08-30,"TRPD",1413.6,937.95,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2021-08-30,"TRPD",4.1,2.43,"mpn","N",""
"Baker - Main","27017600",2021-08-30,"TRPD",59.1,33.85,"mpn","N",""
"Rebecca","27019200",2021-08-30,"TRPD",63.1,63.9,"mpn","N",""
"Cleary","70002200",2021-08-30,"TRPD",2,14.18,"mpn","N",""
"Auburn","10004400",2022-05-16,"TRPD",8.5,NA,"mpn","N",""
"Bryant","27006700",2022-05-16,"TRPD",1,NA,"mpn","N",""
"French","27010400",2022-05-16,"TRPD",6.1,NA,"mpn","N",""
"Medicine East","27010400",2022-05-16,"TRPD",5.2,NA,"mpn","N",""
"Medicine West","27010400",2022-05-16,"TRPD",198.9,NA,"mpn","N",""
"Parkers","27010700",2022-05-16,"TRPD",3.1,NA,"mpn","N",""
"Fish","27011800",2022-05-16,"TRPD",6.3,NA,"mpn","N",""
"Baker - Camp","27017600",2022-05-16,"TRPD",90.5,NA,"mpn","N",""
"Baker - Main","27017600",2022-05-16,"TRPD",27.2,NA,"mpn","N",""
"Cleary","70002200",2022-05-16,"TRPD",7.4,NA,"mpn","N",""
"Auburn","10004400",2022-05-23,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2022-05-23,"TRPD",1,NA,"mpn","N",""
"French","27010400",2022-05-23,"TRPD",54.7,NA,"mpn","N",""
"Medicine East","27010400",2022-05-23,"TRPD",1,NA,"mpn","N",""
"Medicine West","27010400",2022-05-23,"TRPD",1,NA,"mpn","N",""
"Parkers","27010700",2022-05-23,"TRPD",4.1,NA,"mpn","N",""
"Baker - Camp","27017600",2022-05-23,"TRPD",2,NA,"mpn","N",""
"Baker - Main","27017600",2022-05-23,"TRPD",1,NA,"mpn","N",""
"Cedar","70009100",2022-05-25,"TRPD",1,NA,"mpn","N",""
"Auburn","10004400",2022-05-31,"TRPD",24.3,NA,"mpn","N",""
"Bryant","27006700",2022-05-31,"TRPD",7.4,NA,"mpn","N",""
"French","27010400",2022-05-31,"TRPD",7.4,NA,"mpn","N",""
"Medicine East","27010400",2022-05-31,"TRPD",54.6,NA,"mpn","N",""
"Medicine West","27010400",2022-05-31,"TRPD",4.1,NA,"mpn","N",""
"Parkers","27010700",2022-05-31,"TRPD",5.2,NA,"mpn","N",""
"Fish","27011800",2022-05-31,"TRPD",20.3,NA,"mpn","N",""
"Fish","27011800",2022-05-31,"TRPD",18.9,NA,"mpn","N",""
"Baker - Camp","27017600",2022-05-31,"TRPD",24.6,NA,"mpn","N",""
"Baker - Main","27017600",2022-05-31,"TRPD",20.1,NA,"mpn","N",""
"Cleary","70002200",2022-05-31,"TRPD",6.3,NA,"mpn","N",""
"Cedar","70009100",2022-05-31,"TRPD",7.4,NA,"mpn","N",""
"Auburn","10004400",2022-06-06,"TRPD",2,NA,"mpn","N",""
"Bryant","27006700",2022-06-06,"TRPD",29.2,NA,"mpn","N",""
"French","27010400",2022-06-06,"TRPD",63.1,NA,"mpn","N",""
"Medicine East","27010400",2022-06-06,"TRPD",118.7,NA,"mpn","N",""
"Medicine West","27010400",2022-06-06,"TRPD",35,NA,"mpn","N",""
"Parkers","27010700",2022-06-06,"TRPD",25.9,NA,"mpn","N",""
"Fish","27011800",2022-06-06,"TRPD",3,NA,"mpn","N",""
"Baker - Camp","27017600",2022-06-06,"TRPD",13.5,NA,"mpn","N",""
"Baker - Main","27017600",2022-06-06,"TRPD",6.2,NA,"mpn","N",""
"Cleary","70002200",2022-06-08,"TRPD",1,NA,"mpn","N",""
"Cedar","70009100",2022-06-08,"TRPD",2,NA,"mpn","N",""
"Auburn","10004400",2022-06-13,"TRPD",10.9,5.38,"mpn","N",""
"Bryant","27006700",2022-06-13,"TRPD",7.2,4.35,"mpn","N",""
"French","27010400",2022-06-13,"TRPD",28.5,21.35,"mpn","N",""
"Medicine East","27010400",2022-06-13,"TRPD",29.9,15.87,"mpn","N",""
"Medicine West","27010400",2022-06-13,"TRPD",13.2,13.04,"mpn","N",""
"Parkers","27010700",2022-06-13,"TRPD",41.9,9.36,"mpn","N",""
"Fish","27011800",2022-06-13,"TRPD",4,7.81,"mpn","N",""
"Baker - Camp","27017600",2022-06-13,"TRPD",88,22.11,"mpn","N",""
"Baker - Main","27017600",2022-06-13,"TRPD",1,5.08,"mpn","N",""
"Cleary","70002200",2022-06-13,"TRPD",2,NA,"mpn","N",""
"Cedar","70009100",2022-06-13,"TRPD",29.5,NA,"mpn","N",""
"Auburn","10004400",2022-06-20,"TRPD",76.6,8.35,"mpn","N",""
"Bryant","27006700",2022-06-20,"TRPD",11,7.03,"mpn","N",""
"French","27010400",2022-06-20,"TRPD",12.1,24.49,"mpn","N",""
"Medicine East","27010400",2022-06-20,"TRPD",119.8,29.73,"mpn","N",""
"Medicine West","27010400",2022-06-20,"TRPD",325.5,14.39,"mpn","N",""
"Parkers","27010700",2022-06-20,"TRPD",7.4,11.14,"mpn","N",""
"Fish","27011800",2022-06-20,"TRPD",770,20.41,"mpn","N",""
"Baker - Camp","27017600",2022-06-20,"TRPD",35,18.29,"mpn","N",""
"Baker - Main","27017600",2022-06-20,"TRPD",16.1,4.58,"mpn","N",""
"Cleary","70002200",2022-06-21,"TRPD",235.9,7.39,"mpn","N",""
"Cedar","70009100",2022-06-21,"TRPD",1,3.37,"mpn","N",""
"Auburn","10004400",2022-06-28,"TRPD",1,8.35,"mpn","N",""
"Bryant","27006700",2022-06-28,"TRPD",3,8.75,"mpn","N",""
"French","27010400",2022-06-28,"TRPD",27.5,21.34,"mpn","N",""
"Medicine East","27010400",2022-06-28,"TRPD",5.2,41.34,"mpn","N",""
"Medicine West","27010400",2022-06-28,"TRPD",13.2,24.11,"mpn","N",""
"Parkers","27010700",2022-06-28,"TRPD",13.5,14.13,"mpn","N",""
"Fish","27011800",2022-06-28,"TRPD",22.3,20.8,"mpn","N",""
"Baker - Camp","27017600",2022-06-28,"TRPD",30,31.43,"mpn","N",""
"Baker - Main","27017600",2022-06-28,"TRPD",11,7.39,"mpn","N",""
"Cleary","70002200",2022-06-28,"TRPD",1,4.95,"mpn","N",""
"Cedar","70009100",2022-06-28,"TRPD",1,3.37,"mpn","N",""
"Auburn","10004400",2022-07-06,"TRPD",6.3,6.37,"mpn","N",""
"Bryant","27006700",2022-07-06,"TRPD",4.1,7.78,"mpn","N",""
"French","27010400",2022-07-06,"TRPD",71.2,33.57,"mpn","N",""
"Medicine East","27010400",2022-07-06,"TRPD",20.1,33.85,"mpn","N",""
"Medicine West","27010400",2022-07-06,"TRPD",1,18.18,"mpn","N",""
"Parkers","27010700",2022-07-06,"TRPD",8.4,15.56,"mpn","N",""
"Fish","27011800",2022-07-06,"TRPD",6,16.54,"mpn","N",""
"Baker - Camp","27017600",2022-07-06,"TRPD",2,19.03,"mpn","N",""
"Baker - Main","27017600",2022-07-06,"TRPD",24.3,7.68,"mpn","N",""
"Cleary","70002200",2022-07-06,"TRPD",27.8,6.66,"mpn","N",""
"Cedar","70009100",2022-07-06,"TRPD",1,2.26,"mpn","N",""
"Auburn","10004400",2022-07-11,"TRPD",2,6.37,"mpn","N",""
"Bryant","27006700",2022-07-11,"TRPD",5.1,5.49,"mpn","N",""
"French","27010400",2022-07-11,"TRPD",16.1,25.54,"mpn","N",""
"Medicine East","27010400",2022-07-11,"TRPD",31.4,25.94,"mpn","N",""
"Medicine West","27010400",2022-07-11,"TRPD",8.6,13.73,"mpn","N",""
"Parkers","27010700",2022-07-11,"TRPD",1,8.11,"mpn","N",""
"Fish","27011800",2022-07-11,"TRPD",48.7,28.87,"mpn","N",""
"Baker - Camp","27017600",2022-07-11,"TRPD",24,21.35,"mpn","N",""
"Baker - Main","27017600",2022-07-11,"TRPD",196.8,15.33,"mpn","N",""
"Cleary","70002200",2022-07-11,"TRPD",1,6.66,"mpn","N",""
"Cedar","70009100",2022-07-11,"TRPD",2,2.26,"mpn","N",""
"Auburn","10004400",2022-07-18,"TRPD",8.5,6.06,"mpn","N",""
"Bryant","27006700",2022-07-18,"TRPD",13.2,6.19,"mpn","N",""
"French","27010400",2022-07-18,"TRPD",32.3,26.19,"mpn","N",""
"Medicine East","27010400",2022-07-18,"TRPD",66.3,30.42,"mpn","N",""
"Medicine West","27010400",2022-07-18,"TRPD",14.8,14.05,"mpn","N",""
"Parkers","27010700",2022-07-18,"TRPD",8.4,5.88,"mpn","N",""
"Fish","27011800",2022-07-18,"TRPD",2,25.14,"mpn","N",""
"Baker - Camp","27017600",2022-07-18,"TRPD",3,10.86,"mpn","N",""
"Baker - Main","27017600",2022-07-18,"TRPD",2,17.61,"mpn","N",""
"Cleary","70002200",2022-07-18,"TRPD",13.5,9.76,"mpn","N",""
"Cedar","70009100",2022-07-18,"TRPD",5.2,1.6,"mpn","N",""
"Auburn","10004400",2022-07-25,"TRPD",2,2.93,"mpn","N",""
"Bryant","27006700",2022-07-25,"TRPD",21.3,7.07,"mpn","N",""
"French","27010400",2022-07-25,"TRPD",44.8,34.03,"mpn","N",""
"Medicine East","27010400",2022-07-25,"TRPD",1,11.68,"mpn","N",""
"Medicine West","27010400",2022-07-25,"TRPD",48,9.58,"mpn","N",""
"Parkers","27010700",2022-07-25,"TRPD",30.9,7.83,"mpn","N",""
"Fish","27011800",2022-07-25,"TRPD",1,6.65,"mpn","N",""
"Baker - Camp","27017600",2022-07-25,"TRPD",1,5.33,"mpn","N",""
"Baker - Main","27017600",2022-07-25,"TRPD",3.1,12.67,"mpn","N",""
"Cleary","70002200",2022-07-25,"TRPD",5.2,4.55,"mpn","N",""
"Cedar","70009100",2022-07-25,"TRPD",5.2,2.22,"mpn","N",""
"Auburn","10004400",2022-08-01,"TRPD",1,2.93,"mpn","N",""
"Bryant","27006700",2022-08-01,"TRPD",298.7,17.74,"mpn","N",""
"French","27010400",2022-08-01,"TRPD",178.5,49.46,"mpn","N",""
"Medicine East","27010400",2022-08-01,"TRPD",62,19.18,"mpn","N",""
"Medicine West","27010400",2022-08-01,"TRPD",93.3,14.16,"mpn","N",""
"Parkers","27010700",2022-08-01,"TRPD",4.1,6.17,"mpn","N",""
"Fish","27011800",2022-08-01,"TRPD",1,3.58,"mpn","N",""
"Baker - Camp","27017600",2022-08-01,"TRPD",36.8,5.56,"mpn","N",""
"Baker - Main","27017600",2022-08-01,"TRPD",8.6,12.06,"mpn","N",""
"Cleary","70002200",2022-08-01,"TRPD",7.4,6.79,"mpn","N",""
"Cedar","70009100",2022-08-02,"TRPD",9.7,3.5,"mpn","N",""
"French","27010400",2022-08-08,"TRPD",1986.3,96.25,"mpn","Y","ecoli_1dayGM"
"Bryant","27006700",2022-08-08,"TRPD",1119.9,54.47,"mpn","N",""
"Bryant","27006700",2022-08-09,"TRPD",2419.2,186.81,"mpn","Y","ecoli_1dayGM"
"French","27010400",2022-08-09,"TRPD",121.1,144.1,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2022-08-09,"TRPD",5.1,2.8,"mpn","N",""
"Medicine East","27010400",2022-08-09,"TRPD",275.5,32.37,"mpn","N",""
"Medicine West","27010400",2022-08-09,"TRPD",517.2,49.42,"mpn","N",""
"Parkers","27010700",2022-08-09,"TRPD",86.2,9.83,"mpn","N",""
"Fish","27011800",2022-08-09,"TRPD",1,2.5,"mpn","N",""
"Baker - Camp","27017600",2022-08-09,"TRPD",13,8.08,"mpn","N",""
"Baker - Main","27017600",2022-08-09,"TRPD",124.6,16.72,"mpn","N",""
"Cleary","70002200",2022-08-09,"TRPD",10.9,5.63,"mpn","N",""
"Cedar","70009100",2022-08-09,"TRPD",29.2,6.87,"mpn","N",""
"Bryant","27006700",2022-08-10,"TRPD",816.4,426.26,"mpn","Y","ecoli_30dayGM"
"French","27010400",2022-08-10,"TRPD",86,175.28,"mpn","Y","ecoli_30dayGM"
"Bryant","27006700",2022-08-15,"TRPD",209.8,673.53,"mpn","Y","ecoli_30dayGM"
"Medicine East","27010400",2022-08-15,"TRPD",2419.2,77.19,"mpn","Y","ecoli_1dayGM"
"French","27010400",2022-08-15,"TRPD",83.6,198.57,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2022-08-15,"TRPD",2419.2,46.69,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2022-08-15,"TRPD",4.1,3.24,"mpn","N",""
"Medicine West","27010400",2022-08-15,"TRPD",142.1,86.6,"mpn","N",""
"Fish","27011800",2022-08-15,"TRPD",2,1.32,"mpn","N",""
"Baker - Camp","27017600",2022-08-15,"TRPD",125.9,11.26,"mpn","N",""
"Baker - Main","27017600",2022-08-15,"TRPD",44.8,12.44,"mpn","N",""
"Cleary","70002200",2022-08-15,"TRPD",143.9,15.21,"mpn","N",""
"Cedar","70009100",2022-08-15,"TRPD",5.2,8.32,"mpn","N",""
"French","27010400",2022-08-16,"TRPD",73.8,166.41,"mpn","Y","ecoli_30dayGM"
"French","27010400",2022-08-17,"TRPD",29.5,71.7,"mpn","N",""
"Bryant","27006700",2022-08-23,"TRPD",1299.7,903.82,"mpn","Y","ecoli_1dayGM"
"Medicine East","27010400",2022-08-23,"TRPD",1732.9,148.25,"mpn","Y","ecoli_1dayGM"
"Medicine West","27010400",2022-08-23,"TRPD",172.6,141.54,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2022-08-23,"TRPD",1553.1,132.62,"mpn","Y","ecoli_1dayGM"
"Baker - Main","27017600",2022-08-23,"TRPD",1986.3,49.45,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2022-08-23,"TRPD",2,2.42,"mpn","N",""
"French","27010400",2022-08-23,"TRPD",137.6,73.56,"mpn","N",""
"Fish","27011800",2022-08-23,"TRPD",5.2,1.6,"mpn","N",""
"Baker - Camp","27017600",2022-08-23,"TRPD",16,15.73,"mpn","N",""
"Cleary","70002200",2022-08-23,"TRPD",8.6,13.9,"mpn","N",""
"Cedar","70009100",2022-08-23,"TRPD",3.1,7.5,"mpn","N",""
"Baker - Main","27017600",2022-08-24,"TRPD",2419.2,187.33,"mpn","Y","ecoli_1dayGM"
"Baker - Camp","27017600",2022-08-24,"TRPD",166.9,43.78,"mpn","N",""
"Bryant","27006700",2022-08-29,"TRPD",11,358.53,"mpn","Y","ecoli_30dayGM"
"French","27010400",2022-08-29,"TRPD",2419.2,143.38,"mpn","Y","ecoli_1dayGM"
"Medicine East","27010400",2022-08-30,"TRPD",1986.3,677.02,"mpn","Y","ecoli_1dayGM"
"Medicine West","27010400",2022-08-30,"TRPD",125,171.4,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2022-08-30,"TRPD",88.4,163.65,"mpn","Y","ecoli_30dayGM"
"Baker - Main","27017600",2022-08-30,"TRPD",387.3,401.15,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2022-08-30,"TRPD",9.8,3.33,"mpn","N",""
"Bryant","27006700",2022-08-30,"TRPD",2,86.7,"mpn","N",""
"French","27010400",2022-08-30,"TRPD",10,93.76,"mpn","N",""
"Fish","27011800",2022-08-30,"TRPD",1,1.6,"mpn","N",""
"Baker - Camp","27017600",2022-08-30,"TRPD",39.9,44.49,"mpn","N",""
"Cleary","70002200",2022-08-30,"TRPD",4.1,13.26,"mpn","N",""
"Cedar","70009100",2022-08-30,"TRPD",4.1,7.15,"mpn","N",""
"French","27010400",2022-08-31,"TRPD",17.3,70.15,"mpn","N",""
"Baker - Camp","27017600",2022-09-06,"TRPD",14.8,45.66,"mpn","N",""
"Auburn","10004400",2022-09-30,"TRPD",3.1,4.18,"mpn","N",""
"Auburn","10004400",2023-05-22,"TRPD",3,NA,"mpn","N",""
"Bryant","27006700",2023-05-22,"TRPD",7.4,NA,"mpn","N",""
"Bryant","27006700",2023-05-22,"TRPD",4.1,NA,"mpn","N",""
"French","27010400",2023-05-22,"TRPD",6,NA,"mpn","N",""
"Medicine East","27010400",2023-05-22,"TRPD",7.5,NA,"mpn","N",""
"Medicine West","27010400",2023-05-22,"TRPD",8.5,NA,"mpn","N",""
"Parkers","27010700",2023-05-22,"TRPD",2,NA,"mpn","N",""
"Fish","27011800",2023-05-22,"TRPD",436,NA,"mpn","N",""
"Baker - Camp","27017600",2023-05-22,"TRPD",3,NA,"mpn","N",""
"Baker - Main","27017600",2023-05-22,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2023-05-22,"TRPD",6.3,NA,"mpn","N",""
"Cleary","70002200",2023-05-22,"TRPD",2,NA,"mpn","N",""
"Auburn","10004400",2023-05-30,"TRPD",7.4,NA,"mpn","N",""
"Bryant","27006700",2023-05-30,"TRPD",12,NA,"mpn","N",""
"Bryant","27006700",2023-05-30,"TRPD",7.4,NA,"mpn","N",""
"French","27010400",2023-05-30,"TRPD",8,NA,"mpn","N",""
"Medicine East","27010400",2023-05-30,"TRPD",30.5,NA,"mpn","N",""
"Medicine West","27010400",2023-05-30,"TRPD",12,NA,"mpn","N",""
"Parkers","27010700",2023-05-30,"TRPD",7.5,NA,"mpn","N",""
"Fish","27011800",2023-05-30,"TRPD",13.5,NA,"mpn","N",""
"Baker - Camp","27017600",2023-05-30,"TRPD",17,NA,"mpn","N",""
"Baker - Main","27017600",2023-05-30,"TRPD",17,NA,"mpn","N",""
"Rebecca","27019200",2023-05-30,"TRPD",20.9,NA,"mpn","N",""
"Cleary","70002200",2023-05-30,"TRPD",38.9,NA,"mpn","N",""
"Cedar","70009100",2023-05-30,"TRPD",8.6,NA,"mpn","N",""
"French","27010400",2023-06-03,"TRPD",22.3,NA,"mpn","N",""
"Auburn","10004400",2023-06-05,"TRPD",17.1,NA,"mpn","N",""
"Medicine East","27010400",2023-06-05,"TRPD",131.4,NA,"mpn","N",""
"Medicine West","27010400",2023-06-05,"TRPD",8.1,NA,"mpn","N",""
"Parkers","27010700",2023-06-05,"TRPD",59.8,NA,"mpn","N",""
"Fish","27011800",2023-06-05,"TRPD",5,NA,"mpn","N",""
"Baker - Camp","27017600",2023-06-05,"TRPD",7.4,NA,"mpn","N",""
"Baker - Main","27017600",2023-06-05,"TRPD",2,NA,"mpn","N",""
"Baker - Main","27017600",2023-06-05,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2023-06-06,"TRPD",8.6,7.46,"mpn","N",""
"French","27010400",2023-06-08,"TRPD",9,NA,"mpn","N",""
"Rebecca","27019200",2023-06-08,"TRPD",14.6,NA,"mpn","N",""
"Rebecca","27019200",2023-06-08,"TRPD",5.2,NA,"mpn","N",""
"Auburn","10004400",2023-06-13,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2023-06-13,"TRPD",12.2,9.28,"mpn","N",""
"Medicine East","27010400",2023-06-13,"TRPD",29.5,NA,"mpn","N",""
"Medicine West","27010400",2023-06-13,"TRPD",920.8,NA,"mpn","N",""
"Parkers","27010700",2023-06-13,"TRPD",12,NA,"mpn","N",""
"Fish","27011800",2023-06-13,"TRPD",20,NA,"mpn","N",""
"Baker - Camp","27017600",2023-06-13,"TRPD",13.4,NA,"mpn","N",""
"Baker - Main","27017600",2023-06-13,"TRPD",13.4,3.4,"mpn","N",""
"Rebecca","27019200",2023-06-13,"TRPD",2,7.25,"mpn","N",""
"Cleary","70002200",2023-06-13,"TRPD",51.2,NA,"mpn","N",""
"Cleary","70002200",2023-06-13,"TRPD",42,NA,"mpn","N",""
"Cedar","70009100",2023-06-13,"TRPD",1,NA,"mpn","N",""
"Auburn","10004400",2023-06-20,"TRPD",10.8,6.68,"mpn","N",""
"Auburn","10004400",2023-06-20,"TRPD",9.7,5.17,"mpn","N",""
"Bryant","27006700",2023-06-20,"TRPD",60.9,14.15,"mpn","N",""
"French","27010400",2023-06-20,"TRPD",17.3,11.08,"mpn","N",""
"Medicine East","27010400",2023-06-20,"TRPD",54.8,34.46,"mpn","N",""
"Medicine West","27010400",2023-06-20,"TRPD",27.9,29.2,"mpn","N",""
"Parkers","27010700",2023-06-20,"TRPD",3.1,8.03,"mpn","N",""
"Fish","27011800",2023-06-20,"TRPD",17,25.12,"mpn","N",""
"Baker - Camp","27017600",2023-06-20,"TRPD",86.5,13.43,"mpn","N",""
"Baker - Main","27017600",2023-06-20,"TRPD",13,5.68,"mpn","N",""
"Rebecca","27019200",2023-06-20,"TRPD",113,12.91,"mpn","N",""
"Cleary","70002200",2023-06-21,"TRPD",18.5,28.98,"mpn","N",""
"Cleary","70002200",2023-06-21,"TRPD",13.2,18.57,"mpn","N",""
"Cedar","70009100",2023-06-21,"TRPD",2,NA,"mpn","N",""
"Auburn","10004400",2023-06-27,"TRPD",12.1,7.37,"mpn","N",""
"Bryant","27006700",2023-06-27,"TRPD",16.9,16.75,"mpn","N",""
"Bryant","27006700",2023-06-27,"TRPD",12.2,14.2,"mpn","N",""
"French","27010400",2023-06-27,"TRPD",21.6,14.31,"mpn","N",""
"Medicine East","27010400",2023-06-27,"TRPD",98.5,57.67,"mpn","N",""
"Medicine West","27010400",2023-06-27,"TRPD",22.8,35.57,"mpn","N",""
"Parkers","27010700",2023-06-27,"TRPD",23.8,13.18,"mpn","N",""
"Fish","27011800",2023-06-27,"TRPD",32.3,14.93,"mpn","N",""
"Baker - Camp","27017600",2023-06-27,"TRPD",178,30.4,"mpn","N",""
"Rebecca","27019200",2023-06-27,"TRPD",17.3,12.43,"mpn","N",""
"Cleary","70002200",2023-06-27,"TRPD",23.8,26.26,"mpn","N",""
"Cedar","70009100",2023-06-27,"TRPD",5.2,NA,"mpn","N",""
"Auburn","10004400",2023-07-05,"TRPD",5.2,5.8,"mpn","N",""
"Bryant","27006700",2023-07-05,"TRPD",6.3,15.74,"mpn","N",""
"French","27010400",2023-07-05,"TRPD",49.5,20.6,"mpn","N",""
"Medicine East","27010400",2023-07-05,"TRPD",10.8,46.86,"mpn","N",""
"Medicine West","27010400",2023-07-05,"TRPD",228.2,64.11,"mpn","N",""
"Parkers","27010700",2023-07-05,"TRPD",1,8.81,"mpn","N",""
"Fish","27011800",2023-07-05,"TRPD",13.4,19.67,"mpn","N",""
"Fish","27011800",2023-07-05,"TRPD",20,16.15,"mpn","N",""
"Baker - Camp","27017600",2023-07-05,"TRPD",298.7,53.93,"mpn","N",""
"Baker - Main","27017600",2023-07-05,"TRPD",54.6,7.18,"mpn","N",""
"Rebecca","27019200",2023-07-05,"TRPD",14.6,15.28,"mpn","N",""
"Auburn","10004400",2023-07-10,"TRPD",1,5.8,"mpn","N",""
"Bryant","27006700",2023-07-10,"TRPD",1,9.54,"mpn","N",""
"Bryant","27006700",2023-07-10,"TRPD",1,4.19,"mpn","N",""
"French","27010400",2023-07-10,"TRPD",14.1,22.54,"mpn","N",""
"Medicine East","27010400",2023-07-10,"TRPD",17.3,31.24,"mpn","N",""
"Parkers","27010700",2023-07-10,"TRPD",1,3.89,"mpn","N",""
"Fish","27011800",2023-07-10,"TRPD",3,13.46,"mpn","N",""
"Baker - Camp","27017600",2023-07-10,"TRPD",44.3,77.13,"mpn","N",""
"Baker - Main","27017600",2023-07-10,"TRPD",1,6.25,"mpn","N",""
"Rebecca","27019200",2023-07-10,"TRPD",122.3,23.38,"mpn","N",""
"Cedar","70009100",2023-07-10,"TRPD",1,2.46,"mpn","N",""
"Medicine West","27010400",2023-07-11,"TRPD",16.8,74.18,"mpn","N",""
"Cleary","70002200",2023-07-11,"TRPD",141.4,33.48,"mpn","N",""
"Baker - Camp","27017600",2023-07-17,"TRPD",2420,218.06,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2023-07-17,"TRPD",1,3.69,"mpn","N",""
"Bryant","27006700",2023-07-17,"TRPD",2,2.92,"mpn","N",""
"French","27010400",2023-07-17,"TRPD",4,15.98,"mpn","N",""
"Medicine East","27010400",2023-07-17,"TRPD",17.9,28.27,"mpn","N",""
"Medicine West","27010400",2023-07-17,"TRPD",17.3,33.5,"mpn","N",""
"Parkers","27010700",2023-07-17,"TRPD",1,2.36,"mpn","N",""
"Fish","27011800",2023-07-17,"TRPD",1,7.64,"mpn","N",""
"Baker - Main","27017600",2023-07-17,"TRPD",114.5,16.12,"mpn","N",""
"Rebecca","27019200",2023-07-17,"TRPD",1,20.35,"mpn","N",""
"Baker - Camp","27017600",2023-07-18,"TRPD",47.1,193.1,"mpn","Y","ecoli_30dayGM"
"Baker - Camp","27017600",2023-07-18,"TRPD",36.8,140.88,"mpn","Y","ecoli_30dayGM"
"Cleary","70002200",2023-07-18,"TRPD",36.8,31.34,"mpn","N",""
"Cleary","70002200",2023-07-18,"TRPD",5.2,26.01,"mpn","N",""
"Cedar","70009100",2023-07-18,"TRPD",1,1.6,"mpn","N",""
